2021-11-27 01:09:41.271 +08:00 [INF] Starting default Dispatcher
2021-11-27 01:09:41.341 +08:00 [INF] Starting the processing server.
2021-11-27 01:09:41.342 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Volo.Abp.Identity.IdentityRoleEto.Deleted
2021-11-27 01:09:41.343 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Volo.Abp.Identity.IdentityRoleNameChangedEto
2021-11-27 01:09:41.344 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Lion.AbpPro.NotificationManagement.Notifications.DistributedEvents.CreatedNotificationDistributedEvent
2021-11-27 01:09:41.353 +08:00 [INF] ### CAP started!
2021-11-27 01:09:41.358 +08:00 [INF] Loaded ABP modules:
2021-11-27 01:09:41.359 +08:00 [INF] - Lion.AbpPro.AbpProHttpApiHostModule
2021-11-27 01:09:41.360 +08:00 [INF]   - Lion.AbpPro.AbpProHttpApiModule
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:36:27.018 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:36:27.019 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:36:27.021 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:36:27.022 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:36:27.023 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:36:27.024 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:36:27.026 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 7.5371ms
2021-11-27 01:36:31.302 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:36:31.310 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:36:34.760 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:36:34.761 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:36:34.762 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:36:34.764 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:36:34.765 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:36:34.766 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:36:34.767 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 7.5804ms
2021-11-27 01:36:36.326 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:36:36.334 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:36:41.349 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:36:41.357 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:36:44.547 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:36:44.548 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:36:44.550 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:36:44.552 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:36:44.554 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:36:44.555 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:36:44.556 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 9.1564ms
2021-11-27 01:36:46.372 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:36:46.379 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:36:51.412 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:36:51.420 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:36:53.344 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:36:53.346 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:36:53.347 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:36:53.349 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:36:53.350 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:36:53.351 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:36:53.353 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 8.5877ms
2021-11-27 01:36:56.440 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:36:56.448 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:37:01.464 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:37:01.472 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:37:02.030 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:37:02.031 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:37:02.033 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:37:02.034 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:37:02.036 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:37:02.037 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:37:02.038 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 8.1470ms
2021-11-27 01:37:06.480 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:37:06.488 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:37:10.543 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:37:10.544 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:37:10.546 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
